#This is a finding list from vkny
  31.0800 Ar10  2  4 1.04E-01
  31.0826 Si11  1  3 1.47E-02
  31.3130 Al11  2  2 6.39E-03
  31.3130 Al11  2  4 1.27E-02
  31.3470 Ar12  4  4 5.79E-01
  31.3890 Ar12  4  6 8.68E-01
  31.5120 Ar 9  1  3 1.53E-01
  31.6213 Si11  1  3 4.15E-05
  31.6530 Ca12  4  4 6.64E-03
  31.6610 Ca12  4  6 5.98E-02
  31.7420 Ar13  3  5 2.54E-02
  31.8640 Ar13  5  5 4.55E-02
  31.9560 Ca12  2  4 6.57E-02
  32.0552 C  5  1  3 6.09E-03
  32.1050 Ca12  4  2 1.77E-02
  32.1660 Fe16  2  4 2.21E-02
  32.1901 C  5  1  3 9.17E-03
  32.1920 Fe16  2  2 1.11E-02
  32.2420 S 13  1  3 6.13E-01
  32.2810 Ca12  4  4 8.82E-02
  32.3998 C  5  1  3 1.48E-02
  32.4170 Ca12  2  2 7.02E-02
  32.4500 Ar10  4  2 3.40E-02
  32.5500 Ar10  4  2 1.96E-03
  32.5500 Ar10  4  4 9.79E-03
  32.5970 Ca12  2  4 3.50E-02
  32.6100 Ar10  4  6 1.10E-01
  32.6410 Ar10  2  2 3.38E-02
  32.6670 Ar 9  1  3 2.78E-01
  32.6700 S 12  2  4 1.92E-02
  32.7420 Ar10  2  4 3.89E-03
  32.7420 Ar10  2  2 7.78E-03
  32.7542 C  5  1  3 2.61E-02
  32.8100 S 12  4  4 1.91E-03
  32.8100 S 12  4  6 1.72E-02
  33.0070 Al11  2  2 1.22E-02
  33.0070 Al11  2  4 2.44E-02
  33.4262 C  5  1  3 5.36E-02
  33.5133 Si11  1  3 1.53E-01
  33.5680 Ar11  5  3 4.92E-03
  33.6500 Ar11  5  7 4.13E-01
  33.6760 Ar11  5  5 7.35E-02
  33.7320 Ar11  3  3 1.22E-01
  33.7342 C  6  2  4 2.77E-01
  33.7396 C  6  2  2 1.39E-01
  33.7750 Ar11  1  3 4.89E-01
  33.8400 Ar11  3  5 3.66E-01
  34.0990 Ar11  5  3 1.61E-01
  34.1320 S 12  2  2 5.31E-02
  34.2380 Si10  4  6 2.16E-02
  34.2400 Ar11  5  5 3.59E-01
  34.2680 Ar11  3  3 1.61E-01
  34.2860 S 12  4  2 5.29E-02
  34.3100 S 10  4  6 1.89E-01
  34.3130 Ar11  1  3 1.60E-01
  34.3300 Ar11  5  7 4.20E-01
  34.3440 Ar11  5  3 5.01E-03
  34.3490 Ar11  5  5 7.50E-02
  34.4100 Ar11  3  5 1.98E-01
  34.5160 Ar11  3  3 1.25E-01
  34.5200 Ar11  3  5 3.73E-01
  34.5330 S 12  2  4 2.60E-01
  34.5610 Ar11  1  3 4.97E-01
  34.5860 S 12  4  6 2.34E-01
  34.6700 Ar12  4  6 5.50E-02
  34.6900 S 12  4  4 2.59E-02
  34.7800 Ar12  4  4 3.66E-02
  34.8800 Ar12  4  2 1.82E-02
  34.9728 C  5  1  3 1.41E-01
  35.0239 Ar 9  1  3 5.24E-01
  35.1120 S 12  2  4 4.67E-02
  35.2030 S 12  2  2 9.32E-02
  35.2116 Ca11  1  3 2.32E-01
  35.2750 S 12  4  4 1.16E-01
  35.3660 S 12  4  2 2.32E-02
  35.3660 Mg10  2  2 1.65E-03
  35.3660 Mg10  2  4 3.31E-03
  35.3690 Ar11  5  7 2.15E-01
  35.3980 Ar11  5  5 3.83E-02
  35.4690 Ar11  5  3 2.54E-03
  35.5800 Ar11  3  5 1.90E-01
  35.6510 Ar11  3  3 6.33E-02
  35.7000 Ar11  1  3 2.52E-01
  35.8270 Mg10  2  2 2.42E-03
  35.8270 Mg10  2  4 4.84E-03
  35.8340 Ar 9  1  3 3.33E-01
  35.9321 Si10  4  6 4.53E-02
  36.3980 S 12  2  4 6.43E-01
  36.5180 Mg10  2  2 3.74E-03
  36.5180 Mg10  2  4 7.48E-03
  36.5373 Ar10  4  4 1.50E-02
  36.5600 Ar10  4  6 1.35E-01
  36.5640 S 12  4  6 5.76E-01
  36.5730 S 12  4  4 6.40E-02
  36.6715 Al11  2  4 5.82E-02
  36.6822 Al11  2  2 2.91E-02
  36.7490 Fe16  2  4 4.85E-02
  36.7800 Ar10  2  4 1.49E-01
  36.8030 Fe16  2  2 2.42E-02
  36.8097 B  5  2  4 1.07E-03
  36.8098 B  5  2  2 5.35E-04
  36.8971 B  5  2  4 1.48E-03
  36.8972 B  5  2  2 7.38E-04
  36.9829 Ar 9  1  3 5.11E-02
  37.0200 B  5  2  4 2.12E-03
  37.0201 B  5  2  2 1.06E-03
  37.1600 Si10  2  4 6.13E-02
  37.1980 Si10  4  6 5.51E-02
  37.2007 B  5  2  4 3.21E-03
  37.2008 B  5  2  2 1.60E-03
  37.2560 Si10  4  4 6.11E-03
  37.3464 Ar10  4  4 7.26E-02
  37.3849 Ar10  4  2 9.47E-02
  37.4300 Ar10  4  6 6.52E-01
  37.4772 Ar10  4  4 4.72E-01
  37.4827 B  5  2  4 5.20E-03
  37.4828 B  5  2  2 2.60E-03
  37.6000 Ar10  2  4 7.21E-01
  37.6228 Ar10  4  2 1.64E-01
  37.6390 Ar10  2  2 3.77E-01
  37.6440 Mg10  2  2 6.29E-03
  37.6440 Mg10  2  4 1.26E-02
  37.7325 Ar10  2  4 1.88E-01
  37.7730 S 11  5  7 1.50E-01
  37.8100 Ar11  5  5 2.83E-02
  37.8801 Ar10  2  2 1.62E-01
  37.9598 B  5  2  4 9.30E-03
  37.9600 B  5  2  2 4.65E-03
  38.0180 Ar11  3  5 1.56E-02
  38.2135 Ar10  4  4 4.45E-02
  38.2300 Ar10  4  6 3.67E-01
  38.3730 Ar10  4  4 4.05E-02
  38.4276 Ar10  4  2 8.84E-03
  38.4790 Ar10  2  4 1.77E-02
  38.5730 Ar11  5  5 1.00E-02
  38.6090 Si11  1  3 3.36E-02
  38.6200 Ar11  5  7 5.60E-02
  38.6250 Ar11  5  3 6.67E-04
  38.6410 Ar10  2  4 4.03E-01
  38.6961 Ar10  2  2 3.51E-02
  38.7890 Ar11  3  5 4.98E-02
  38.8420 Ar11  3  3 1.66E-02
  38.8707 B  5  2  4 1.93E-02
  38.8711 B  5  2  2 9.67E-03
  38.8821 S  9  5  5 6.66E-02
  38.9000 Ar11  1  3 6.62E-02
  38.9560 Fe15  1  3 1.09E-01
  38.9660 S  9  5  7 6.36E-02
  39.0032 S  9  3  5 3.69E-02
  39.0300 S 11  1  3 2.92E-01
  39.1100 S 11  3  3 7.28E-02
  39.1297 S 11  3  5 1.21E-01
  39.2200 S 11  5  3 7.26E-02
  39.2400 S 11  5  5 2.18E-01
  39.2400 S 11  1  3 8.80E-01
  39.3000 S 11  3  5 6.58E-01
  39.3204 S 11  3  3 2.19E-01
  39.3230 S 11  5  7 7.37E-01
  39.4112 S 11  5  5 1.31E-01
  39.4317 S 11  5  3 8.75E-03
  39.4429 Si10  2  4 1.27E-01
  39.5520 Si10  4  4 1.28E-02
  39.5520 Si10  4  6 1.15E-01
  39.6680 Mg10  2  2 1.20E-02
  39.6680 Mg10  2  4 2.41E-02
  39.7170 Ar11  5  3 4.38E-02
  39.9470 Ar11  3  3 4.35E-02
  40.0080 Ar11  1  3 4.34E-02
  40.1710 S  9  5  7 1.06E-01
  40.2678 C  5  1  3 6.48E-01
  40.4722 Si11  1  3 2.04E-02
  40.6380 Mg 9  1  3 1.29E-02
  40.9110 Si12  2  4 2.29E-01
  40.9510 Si12  2  2 1.14E-01
  40.9960 B  5  2  4 5.27E-02
  40.9971 B  5  2  2 2.63E-02
  41.3570 S 10  4  6 1.06E-01
  41.4760 Ar 9  1  3 2.01E+00
  41.5431 Al 9  4  6 2.09E-02
  41.5728 Ar10  4  2 1.27E-02
  41.8030 Mg 9  1  3 3.32E-02
  41.8872 Ar10  2  2 1.26E-02
  42.4850 S 10  4  2 2.76E-01
  42.4950 S 10  4  4 5.52E-01
  42.5431 S 10  4  6 8.27E-01
  42.9345 Ar10  4  4 6.77E-03
  42.9400 Ar10  4  6 6.09E-02
  42.9898 S 11  3  5 2.65E-02
  43.0986 S 11  1  3 6.34E-02
  43.1229 S 11  5  5 4.76E-02
  43.1956 S 11  3  3 1.59E-02
  43.2700 Ar10  2  4 6.72E-02
  43.3300 S 11  5  3 1.58E-02
  43.5491 Al 9  4  6 4.47E-02
  43.6962 Ar10  4  2 1.82E-02
  43.7623 Si11  1  3 5.83E-01
  43.8429 Mg 9  1  3 4.87E-02
  43.9200 Ar10  4  4 9.07E-02
  44.0437 Ar10  2  2 7.23E-02
  44.0500 Mg10  2  2 2.84E-02
  44.0500 Mg10  2  4 5.68E-02
  44.2150 Si 9  3  5 1.39E-01
  44.2490 Si 9  5  7 1.56E-01
  44.2711 Ar10  2  4 3.60E-02
  44.2809 Mg 9  1  3 2.29E-02
  44.2908 Si 9  5  5 2.78E-02
  44.5180 Si10  2  2 7.78E-03
  44.6570 Si10  4  2 7.76E-03
  44.6910 Si10  2  4 1.35E-02
  44.7039 Al 9  2  4 5.82E-02
  44.7190 Si10  2  2 2.70E-02
  44.7249 Na 9  2  2 3.68E-03
  44.7249 Na 9  2  4 7.34E-03
  44.7429 Al 9  4  6 5.24E-02
  44.8019 Al 9  4  4 5.81E-03
  44.8310 Si10  4  4 3.37E-02
  44.8590 Si10  4  2 6.73E-03
  45.2790 S  8  4  6 1.63E-01
  45.2946 S  8  4  4 4.34E-02
  45.3700 S  8  4  4 1.80E-02
  45.5024 S  8  2  4 1.73E-02
  45.5785 S  8  2  4 1.79E-01
  46.0900 Na 9  2  2 6.19E-03
  46.0900 Na 9  2  4 1.24E-02
  46.2120 S  7  1  3 8.35E-02
  46.3729 S  9  5  7 3.40E-01
  46.3766 S  9  5  3 4.04E-03
  46.4128 S  9  5  5 6.06E-02
  46.5490 S  9  3  3 1.01E-01
  46.5850 S  9  5  5 3.68E-02
  46.5854 S  9  3  5 3.02E-01
  46.6067 S  9  1  3 4.02E-01
  46.6240 S  9  5  3 1.22E-02
  46.7590 S  9  3  5 2.04E-02
  46.7990 S  9  3  3 1.22E-02
  46.8429 S  9  3  1 1.62E-02
  46.8570 S  9  1  3 4.87E-02
  46.8910 Si10  2  2 4.75E-02
  47.0450 Si10  4  2 4.73E-02
  47.0471 S  9  5  3 1.48E-01
  47.0981 S  7  1  3 1.34E-01
  47.1847 S  9  5  3 1.09E-01
  47.2245 S  9  3  3 1.48E-01
  47.2489 S  9  5  5 3.28E-01
  47.2840 S  9  1  3 1.47E-01
  47.3632 S  9  3  3 1.09E-01
  47.4230 S  9  1  3 4.37E-01
  47.4279 S  9  3  5 1.82E-01
  47.4329 S  9  5  7 3.77E-01
  47.4356 S  9  5  5 6.73E-02
  47.4890 Si10  2  4 2.36E-01
  47.4985 S  9  5  3 4.48E-03
  47.5190 S  8  4  4 2.64E-02
  47.5450 Si10  4  6 2.13E-01
  47.6160 S  9  3  5 3.35E-01
  47.6472 Si10  4  4 2.35E-02
  47.6544 S 10  4  6 5.72E-02
  47.6793 S  9  3  3 1.12E-01
  47.7399 S  9  1  3 4.46E-01
  47.7479 S  8  2  4 1.05E-02
  47.7550 Al 9  2  4 1.38E-01
  47.7920 S 10  4  4 3.80E-02
  47.8041 Al10  1  3 1.72E-02
  47.8560 Al 9  4  6 1.24E-01
  47.8668 Al 9  4  4 1.38E-02
  47.9051 S 10  4  2 1.90E-02
  48.2970 Al11  2  4 2.24E-01
  48.3379 Al11  2  2 1.11E-01
  48.3400 Mg 9  1  3 1.43E-01
  48.3851 Si10  2  4 4.40E-02
  48.4358 Si10  2  2 8.79E-02
  48.5494 Si10  4  4 1.09E-01
  48.5531 Na 9  2  2 1.18E-02
  48.5531 Na 9  2  4 2.35E-02
  48.5855 B  5  2  4 2.77E-01
  48.5909 B  5  2  2 1.39E-01
  48.6003 Si10  4  2 2.19E-02
  48.6469 S  7  1  3 2.20E-01
  48.7389 Ar 9  1  3 2.38E-01
  49.1190 S  9  5  7 2.24E-01
  49.1316 S  9  5  3 2.67E-03
  49.1345 S  9  5  5 4.01E-02
  49.3251 S  9  3  3 6.66E-02
  49.3280 S  9  3  5 2.00E-01
  49.3900 S  9  1  3 2.66E-01
  49.4549 B  4  1  3 2.56E-02
  49.9870 Si 8  4  4 1.05E-01
  50.0190 Si 8  4  6 1.57E-01
  50.2190 Mg 8  4  6 2.16E-02
  50.3499 Fe16  2  4 1.59E-01
  50.4347 B  4  1  3 5.21E-02
  50.5239 Si10  2  4 6.28E-01
  50.5551 Fe16  2  2 7.93E-02
  50.6909 Si10  4  6 5.62E-01
  50.7030 Si10  4  4 6.25E-02
  51.2032 S  8  4  4 1.16E-02
  51.2267 S  8  4  6 1.04E-01
  51.3859 Mg 8  2  4 1.60E-02
  51.4690 S  8  2  4 1.16E-01
  51.4732 Mg 8  4  4 1.61E-03
  51.4732 Mg 8  4  6 1.44E-02
  51.7891 Na 8  1  3 3.16E-02
  51.8070 S  7  1  3 6.08E-01
  51.9791 Al10  1  3 5.65E-01
  52.6806 S  8  4  4 5.52E-02
  52.6807 B  4  1  3 1.35E-01
  52.7028 S  8  4  2 7.81E-02
  52.7562 S  8  4  6 4.96E-01
  52.7895 S  8  4  4 3.90E-01
  52.8099 Si 9  3  5 1.18E-01
  52.8380 Si 9  5  7 1.32E-01
  52.8589 S  9  5  5 2.91E-02
  52.9109 Fe15  1  3 4.08E-01
  52.9180 Si 9  5  5 2.34E-02
  52.9553 S  8  4  2 1.46E-01
  52.9620 S  8  2  4 5.49E-01
  52.9630 Al 9  2  2 8.57E-03
  52.9844 S  8  2  2 3.10E-01
  53.0721 S  8  2  4 1.55E-01
  53.0829 S  9  3  5 1.61E-02
  53.1010 Al 9  4  2 8.55E-03
  53.2368 Al 9  2  4 1.28E-02
  53.2396 S  8  2  2 1.46E-01
  53.2669 Al 9  2  2 2.54E-02
  53.3757 Al 9  4  4 3.18E-02
  53.4060 Al 9  4  2 6.34E-03
  53.8057 Si 9  1  3 3.81E-02
  53.8100 Ne 8  2  2 1.14E-03
  53.8100 Ne 8  2  4 2.28E-03
  53.8120 Mg 8  2  4 4.68E-02
  53.8570 Na 9  2  4 5.58E-02
  53.8665 Na 9  2  2 2.79E-02
  53.8795 Si 9  3  3 3.80E-02
  53.9049 Mg 8  4  6 4.21E-02
  53.9078 Mg 8  4  4 4.68E-03
  53.9920 Si 9  5  3 3.80E-02
  54.0891 S  8  4  4 5.52E-02
  54.1203 S  8  4  6 3.85E-01
  54.1750 S  9  5  7 5.76E-02
  54.1955 S  9  5  5 1.03E-02
  54.2014 S  9  5  3 6.85E-04
  54.2170 Al 8  3  5 1.38E-01
  54.2561 Na 8  1  3 8.62E-03
  54.2579 Al 8  5  7 1.54E-01
  54.2667 S  8  4  4 4.27E-02
  54.2968 Al 8  5  5 2.75E-02
  54.3018 Mg 9  1  3 3.42E-02
  54.3090 Ne 8  2  2 1.59E-03
  54.3090 Ne 8  2  4 3.20E-03
  54.3432 S  8  4  2 1.10E-02
  54.3800 Na 8  1  3 5.91E-02
  54.3858 S  8  2  4 2.19E-02
  54.4311 S  9  3  5 5.12E-02
  54.4370 S  9  3  3 1.71E-02
  54.4621 Si 7  5  5 1.91E-02
  54.5161 S  9  1  3 6.82E-02
  54.5221 Si 7  5  7 6.90E-04
  54.5653 S  8  2  4 4.25E-01
  54.5819 Si 7  3  5 1.06E-02
  54.6427 S  8  2  2 4.37E-02
  54.6520 S  7  1  3 4.43E-02
  54.8531 Mg 8  2  4 5.17E-02
  54.8850 Si10  2  2 2.44E-02
  54.8860 Mg 8  4  6 4.64E-02
  54.9527 Mg 8  4  4 5.16E-03
  55.0100 Ne 8  2  2 2.33E-03
  55.0100 Ne 8  2  4 4.68E-03
  55.0388 Si 9  1  3 2.79E-01
  55.0938 Si 9  3  1 9.29E-02
  55.0960 Si10  4  2 2.43E-02
  55.1160 Si 9  3  3 6.96E-02
  55.1216 Mg 8  2  4 1.08E-02
  55.1540 Si 9  3  5 1.16E-01
  55.2221 Mg 8  4  4 2.72E-02
  55.2338 Si 9  5  3 6.94E-02
  55.2719 Si 9  5  5 2.08E-01
  55.3048 Si 9  1  3 8.40E-01
  55.3558 Si 9  3  5 6.29E-01
  55.3828 Si 9  3  3 2.09E-01
  55.4012 Si 9  5  7 7.04E-01
  55.4746 Si 9  5  5 1.26E-01
  55.5017 Si 9  5  3 8.37E-03
  56.0431 Ne 8  2  2 3.61E-03
  56.0431 Ne 8  2  4 7.21E-03
  56.0805 S  9  5  3 4.55E-02
  56.1495 Al 9  2  2 4.40E-02
  56.3041 Al 9  4  2 4.39E-02
  56.3328 S  9  3  3 4.53E-02
  56.4174 S  9  1  3 4.52E-02
  56.5278 Si 7  5  7 7.72E-02
  56.8990 Al 9  2  4 2.23E-01
  56.9450 Al 9  4  6 2.01E-01
  56.9869 Mg 8  2  4 1.63E-03
  57.0242 Mg 8  2  2 3.26E-03
  57.0578 Al 9  4  4 2.22E-02
  57.0943 Mg 8  4  4 4.06E-03
  57.1318 Mg 8  4  2 8.13E-04
  57.3250 Si 7  5  7 6.16E-02
  57.3710 Mg 9  1  3 1.36E-02
  57.4340 Si 7  5  5 1.95E-02
  57.5221 Be 4  2  4 1.07E-03
  57.5222 Be 4  2  2 5.35E-04
  57.5672 Si 7  3  5 1.08E-02
  57.6587 Be 4  2  4 1.48E-03
  57.6588 Be 4  2  2 7.38E-04
  57.7471 Ne 8  2  2 6.04E-03
  57.7471 Ne 8  2  4 1.21E-02
  57.7830 Mg 8  4  6 5.03E-03
  57.8508 Be 4  2  2 1.06E-03
  57.8508 Be 4  2  4 2.12E-03
  57.8761 Mg10  2  4 2.18E-01
  57.9200 Mg10  2  2 1.08E-01
  58.0582 Al 9  2  4 4.23E-02
  58.1115 Al 9  2  2 8.45E-02
  58.1332 Be 4  2  4 3.21E-03
  58.1333 Be 4  2  2 1.60E-03
  58.2235 Al 9  4  4 1.05E-01
  58.2771 Al 9  4  2 2.10E-02
  58.3160 Mg 7  5  7 1.61E-02
  58.3880 Si 7  5  3 4.13E-02
  58.4450 Si 7  5  5 6.18E-02
  58.5257 Si 7  3  3 4.12E-02
  58.5738 Be 4  2  4 5.20E-03
  58.5739 Be 4  2  2 2.60E-03
  58.5784 Si 7  1  3 4.11E-02
  58.5792 Si 7  5  5 1.07E-02
  58.5792 Si 7  5  7 6.03E-02
  58.5830 Si 7  3  5 3.43E-02
  58.7178 Si 7  3  5 5.36E-02
  58.7510 Al 7  4  6 8.68E-03
  58.8243 Mg 8  4  6 1.10E-02
  58.8362 S  8  4  2 2.37E-02
  58.8848 Si 8  4  2 2.92E-02
  58.8848 Si 8  4  4 5.84E-02
  58.8848 Si 8  4  6 8.76E-02
  58.9630 Fe14  2  4 2.85E-01
  59.0378 Mg 8  2  4 1.24E-01
  59.1531 Mg 8  4  4 1.24E-02
  59.1531 Mg 8  4  6 1.12E-01
  59.1874 S  8  2  2 2.35E-02
  59.2364 S  8  4  2 1.30E-02
  59.3195 Be 4  2  4 9.30E-03
  59.3197 Be 4  2  2 4.65E-03
  59.5792 Fe14  4  6 2.54E-01
  59.5924 S  8  2  2 1.29E-02
  59.6258 Fe14  4  4 2.82E-02
  59.7589 Na 8  1  3 1.36E-01
  59.8840 Si 7  5  5 6.24E-03
  60.0290 Si 7  3  5 3.46E-03
  60.0323 Mg 7  1  3 1.36E-02
  60.0722 Mg 7  3  1 4.53E-03
  60.0722 Mg 7  3  5 5.66E-03
  60.0722 Mg 7  3  3 3.40E-03
  60.1379 Mg 7  5  3 3.39E-03
  60.1379 Mg 7  5  5 1.02E-02
  60.1614 S  7  1  3 1.60E+00
  60.3145 B  4  1  3 6.11E-01
  60.6840 Mg 8  2  2 3.03E-03
  60.7430 Be 4  2  4 1.93E-02
  60.7434 Be 4  2  2 9.67E-03
  60.7958 Ne 8  2  2 1.15E-02
  60.7958 Ne 8  2  4 2.30E-02
  60.8059 Mg 8  4  2 3.02E-03
  60.8369 Si 7  5  7 9.81E-02
  60.8961 Al 9  2  4 6.19E-01
  60.9890 Si 8  4  2 2.55E-01
  61.0191 Si 8  4  4 5.10E-01
  61.0206 Mg 8  2  4 7.80E-04
  61.0691 Al 9  4  6 5.55E-01
  61.0698 Si 8  4  6 7.64E-01
  61.0780 Al 9  4  4 6.17E-02
  61.1438 Mg 8  4  4 7.79E-05
  61.1438 Mg 8  4  6 7.00E-04
  61.3061 Si 7  5  7 2.16E-02
  61.5023 Si 9  3  5 2.76E-02
  61.5935 S  8  4  4 6.93E-03
  61.5992 S  8  4  6 6.24E-02
  61.5999 Si 9  1  3 6.62E-02
  61.6490 Si 9  5  5 4.96E-02
  61.6966 Si 9  3  3 1.65E-02
  61.8442 Si 9  5  3 1.65E-02
  61.9785 S  8  2  4 6.88E-02
  62.0800 Fe13  3  1 3.53E-02
  62.3531 Fe13  1  3 3.49E-01
  62.6247 Mg 7  3  5 8.22E-03
  62.6410 Na 7  2  4 8.85E-03
  62.6961 Mg 7  5  5 1.48E-02
  62.6992 Fe13  3  5 2.60E-01
  62.7169 Fe13  3  3 8.66E-02
  62.7250 Na 7  4  4 8.84E-04
  62.7250 Na 7  4  6 7.96E-03
  62.7510 Mg 9  1  3 5.43E-01
  62.9628 Fe13  5  7 2.90E-01
  63.0269 S  8  4  2 1.87E-02
  63.0653 Fe13  5  5 5.16E-02
  63.0832 Fe13  5  3 3.45E-03
  63.1417 Na 7  2  4 1.98E-02
  63.2271 Na 7  4  4 1.97E-03
  63.2271 Na 7  4  6 1.77E-02
  63.3063 S  8  4  4 9.36E-02
  63.3573 Na 7  2  4 5.80E-03
  63.3573 Na 7  2  2 1.16E-02
  63.3960 Mg 7  5  7 4.11E-02
  63.4300 S  8  2  2 7.47E-02
  63.4433 Na 7  4  2 2.90E-03
  63.4433 Na 7  4  4 1.44E-02
  63.6910 Na 7  2  4 1.41E-02
  63.7131 S  8  2  4 3.72E-02
  63.7779 Na 7  4  4 1.41E-03
  63.7779 Na 7  4  6 1.27E-02
  63.9329 Al 8  1  3 1.45E-01
  63.9697 Al 8  3  5 1.09E-01
  64.0029 Al 8  3  3 3.63E-02
  64.0041 Al 8  5  7 1.22E-01
  64.0250 Na 7  2  4 1.29E-02
  64.0644 Be 4  2  4 5.27E-02
  64.0656 Be 4  2  2 2.63E-02
  64.0808 Al 8  5  5 2.18E-02
  64.1128 Na 7  4  4 1.29E-03
  64.1128 Na 7  4  6 1.16E-02
  64.1141 Al 8  5  3 1.44E-03
  64.1330 Ca10  2  2 1.94E-03
  64.1330 Ca10  2  4 3.89E-03
  64.2430 Mg 8  2  2 9.89E-03
  64.3796 Mg 8  4  2 9.86E-03
  64.4928 Mg 8  2  4 1.17E-02
  64.5165 Mg 8  2  2 2.35E-02
  64.6305 Mg 8  4  4 2.93E-02
  64.6543 Mg 8  4  2 5.87E-03
  64.7020 Mg 8  4  6 1.68E-02
  64.8090 Al 7  4  6 1.64E-02
  65.3061 Al 8  1  3 3.61E-02
  65.3791 Al 8  3  3 3.61E-02
  65.3826 Na 7  2  4 2.53E-02
  65.4741 Na 7  4  4 2.52E-03
  65.4741 Na 7  4  6 2.26E-02
  65.4952 Al 8  5  3 3.60E-02
  65.8241 Ca10  2  2 2.92E-03
  65.8241 Ca10  2  4 5.83E-03
  65.8500 Ne 7  1  3 2.93E-02
  65.9048 Fe12  4  4 1.75E-01
  66.0620 Na 8  1  3 3.50E-02
  66.2972 Fe12  4  6 2.61E-01
  66.6214 Al 9  2  2 2.51E-02
  66.7722 Si 6  4  6 6.80E-03
  66.8391 Al 9  4  2 2.50E-02
  67.0443 Al 8  1  3 2.71E-01
  67.0961 Al 8  3  1 9.02E-02
  67.1213 Al 8  3  3 6.76E-02
  67.1655 Al 8  3  5 1.13E-01
  67.2436 Al 8  5  3 6.75E-02
  67.2880 Al 8  5  5 2.03E-01
  67.3596 Al 8  1  3 8.12E-01
  67.3818 Ne 8  2  2 2.71E-02
  67.3818 Ne 8  2  4 5.41E-02
  67.4068 Al 8  3  5 6.09E-01
  67.4372 Al 8  3  3 2.03E-01
  67.4641 Al 8  5  7 6.81E-01
  67.5302 Al 8  5  5 1.22E-01
  67.5607 Al 8  5  3 8.10E-03
  67.7870 Ne 7  1  3 5.06E-03
  67.9799 Mg 7  3  5 2.47E-02
  68.0640 Mg 7  5  5 4.43E-02
  68.0998 Mg 7  3  5 1.31E-01
  68.1438 Mg 7  5  7 1.47E-01
  68.1482 Si 7  5  7 2.55E-01
  68.1842 Mg 7  5  5 2.62E-02
  68.1900 Si 7  5  5 4.55E-02
  68.3779 Si 7  3  5 2.27E-01
  68.4060 Si 7  5  5 3.80E-02
  68.4219 Na 7  2  4 4.66E-02
  68.4505 Mg 8  2  2 3.99E-02
  68.4528 Si 7  5  3 1.27E-02
  68.4969 Ca10  2  2 4.70E-03
  68.4969 Ca10  2  4 9.39E-03
  68.5189 Na 7  4  6 4.20E-02
  68.5222 Na 7  4  4 4.66E-03
  68.5951 Si 7  3  5 2.11E-02
  68.6056 Mg 8  4  2 3.98E-02
  68.6422 Si 7  3  3 1.27E-02
  68.6691 Si 7  3  1 1.69E-02
  68.7146 Si 7  1  3 5.05E-02
  68.8658 Na 7  2  4 4.59E-02
  68.9080 Na 7  4  6 4.14E-02
  68.9674 Na 7  4  4 4.59E-03
  69.2037 Si 6  4  4 8.10E-03
  69.2358 Si 6  4  6 7.29E-02
  69.2919 Na 7  2  4 9.24E-04
  69.2972 Ne 7  1  3 1.17E-02
  69.3140 Na 7  2  2 1.84E-03
  69.3852 Si 7  5  3 1.28E-01
  69.3948 Na 7  4  4 2.31E-03
  69.4150 Mg 8  2  4 2.06E-01
  69.4169 Na 7  4  2 4.61E-04
  69.4483 Si 6  2  4 8.07E-02
  69.4672 Mg 8  4  6 1.86E-01
  69.5745 Mg 8  4  4 2.05E-02
  69.5797 Si 7  3  3 1.28E-01
  69.6015 Si 7  5  3 9.48E-02
  69.6321 Si 8  4  6 5.98E-02
  69.6541 Si 7  1  3 1.28E-01
  69.6641 Si 7  5  5 2.84E-01
  69.6854 Fe14  2  2 6.55E-02
  69.7900 Si 8  4  4 3.98E-02
  69.7973 Si 7  3  3 9.46E-02
  69.8027 Na 7  2  4 1.07E-02
  69.8256 Na 7  2  2 2.12E-02
  69.8602 Si 7  3  5 1.58E-01
  69.8722 Si 7  1  3 3.78E-01
  69.9051 Si 8  4  2 1.99E-02
  69.9070 Na 7  4  4 2.66E-02
  69.9300 Na 7  4  2 5.30E-03
  70.0236 Si 7  5  5 5.48E-02
  70.0270 Si 7  5  7 3.07E-01
  70.1201 Na 8  1  3 9.82E-03
  70.2218 Si 7  3  5 2.73E-01
  70.6131 Fe14  4  2 6.46E-02
  70.6150 Na 9  2  4 2.10E-01
  70.6399 Na 7  2  4 7.66E-03
  70.6529 Na 9  2  2 1.05E-01
  70.7468 Na 7  4  4 7.65E-04
  70.7468 Na 7  4  6 6.88E-03
  70.9522 Mg 8  2  4 4.03E-02
  70.9800 F  7  2  2 2.27E-03
  70.9800 F  7  2  4 4.54E-03
  71.0041 Mg 8  2  2 8.04E-02
  71.1188 Mg 8  4  4 1.00E-01
  71.1709 Mg 8  4  2 2.00E-02
  71.1810 Si 6  4  6 1.99E-01
  71.2733 Si 6  4  4 5.48E-02
  71.3018 Si 6  4  2 1.09E-02
  71.5328 Si 6  2  4 2.19E-02
  71.5615 Si 6  2  2 4.37E-02
  71.9192 Na 7  2  4 1.47E-02
  72.0285 S  7  1  3 2.43E-01
  72.0300 Na 7  4  4 1.47E-03
  72.0300 Na 7  4  6 1.32E-02
  72.2763 Al 7  4  4 5.25E-02
  72.2784 Al 7  4  6 7.86E-02
  72.3140 F  7  2  2 3.50E-03
  72.3140 F  7  2  4 7.01E-03
