 ============================================================================
      i NZ NE iSLP iLV iCONF                 E(RYD)      TE(RYD)   gi     EQN
 ============================================================================
    127  6  3  220   1 1s2 3d          -1.77946E+00  2.95621E+00 10.0  2.9986
    128  6  3  220   2 1s2 4d          -1.00086E+00  3.73481E+00 10.0  3.9983
    129  6  3  220   3 1s2 5d          -6.40477E-01  4.09519E+00 10.0  4.9981
    130  6  3  220   4 1s2 6d          -4.44731E-01  4.29094E+00 10.0  5.9981
    131  6  3  220   5 1s2 7d          -3.26715E-01  4.40896E+00 10.0  6.9980
    132  6  3  220   6 1s2 8d          -2.50125E-01  4.48555E+00 10.0  7.9980
    133  6  3  220   7 1s2 9d          -1.97620E-01  4.53805E+00 10.0  8.9980
    134  6  3  220   8 1s210d          -1.60065E-01  4.57560E+00 10.0  9.9980
    135  6  4  100   1 2s2             -3.51171E+00  0.00000E+00  1.0  1.6009
    136  6  4  100   2 2p2             -1.80550E+00  1.70621E+00  1.0  2.2327
    137  6  4  100   3 2s 3s           -1.26280E+00  2.24891E+00  1.0  2.6696
    138  6  4  100   4 2s 4s           -6.78189E-01  2.83352E+00  1.0  3.6429
    139  6  4  100   5 2s 5s           -4.30367E-01  3.08134E+00  1.0  4.5730
    140  6  4  100   6 2p 3p           -3.61383E-01  3.15033E+00  1.0  3.0714
    141  6  4  100   7 2s 6s           -2.76984E-01  3.23473E+00  1.0  5.7003
    142  6  4  100   8 2s 7s           -2.02130E-01  3.30958E+00  1.0  6.6728
    143  6  4  100   9 2s 8s           -1.53289E-01  3.35842E+00  1.0  7.6624
    144  6  4  100  10 2s 9s           -1.20118E-01  3.39159E+00  1.0  8.6560
    145  6  4  100  11 2s10s           -9.66228E-02  3.41509E+00  1.0  9.6512
    146  6  4  110   1 2p 3p           -5.99342E-01  2.91237E+00  3.0  2.7478
    147  6  4  110   2 2p 4p           -4.11765E-02  3.47053E+00  3.0  3.7682
    148  6  4  110   3 2p 5p            1.98284E-01  3.70999E+00  3.0  4.7772
    149  6  4  110   4 2p 6p            3.23314E-01  3.83502E+00  3.0  5.7807
    150  6  4  110   5 2p 7p            3.97011E-01  3.90872E+00  3.0  6.7827
    151  6  4  110   6 2p 8p            4.44102E-01  3.95581E+00  3.0  7.7840
    152  6  4  110   7 2p 9p            4.76020E-01  3.98773E+00  3.0  8.7848
    153  6  4  110   8 2p10p            4.98651E-01  4.01036E+00  3.0  9.7854
    154  6  4  111   1 2s 2p           -2.56260E+00  9.49110E-01  3.0  1.8740
    155  6  4  111   2 2s 3p           -1.15655E+00  2.35516E+00  3.0  2.7896
    156  6  4  111   3 2s 4p:          -6.90087E-01  2.82162E+00  3.0  3.6113
    157  6  4  111   4 2p 3s:          -5.76174E-01  2.93554E+00  3.0  2.7749
    158  6  4  111   5 2s 5p           -3.88700E-01  3.12301E+00  3.0  4.8119
    159  6  4  111   6 2p 3d           -3.51325E-01  3.16038E+00  3.0  3.0878
    160  6  4  111   7 2s 6p           -2.64911E-01  3.24680E+00  3.0  5.8287
    161  6  4  111   8 2s 7p           -1.94177E-01  3.31753E+00  3.0  6.8080
    162  6  4  111   9 2s 8p           -1.48372E-01  3.36334E+00  3.0  7.7883
    163  6  4  111  10 2s 9p           -1.17248E-01  3.39446E+00  3.0  8.7613
    164  6  4  111  11 2s10p           -9.53488E-02  3.41636E+00  3.0  9.7155
    165  6  4  120   1 2p2             -2.16932E+00  1.34239E+00  5.0  2.0369
    166  6  4  120   2 2s 3d           -9.96289E-01  2.51542E+00  5.0  3.0056
    167  6  4  120   3 2s 4d           -5.63728E-01  2.94798E+00  5.0  3.9956
    168  6  4  120   4 2p 3p           -4.74790E-01  3.03692E+00  5.0  2.9037
    169  6  4  120   5 2s 5d           -3.59462E-01  3.15225E+00  5.0  5.0037
    170  6  4  120   6 2s 6d           -2.50037E-01  3.26167E+00  5.0  5.9996
    171  6  4  120   7 2s 7d           -1.83800E-01  3.32791E+00  5.0  6.9976
    172  6  4  120   8 2s 8d           -1.40757E-01  3.37095E+00  5.0  7.9962
    173  6  4  120   9 2s 9d           -1.11229E-01  3.40048E+00  5.0  8.9952
    174  6  4  120  10 2s10d           -9.01018E-02  3.42161E+00  5.0  9.9943
    175  6  4  121   1 2p 3d           -4.82197E-01  3.02951E+00  5.0  2.8937
    176  6  4  121   2 2p 4d            1.17679E-03  3.51289E+00  5.0  3.9008
    177  6  4  121   3 2p 5d            2.18622E-01  3.73033E+00  5.0  4.9054
    178  6  4  121   4 2p 6d            3.34667E-01  3.84638E+00  5.0  5.9065
    179  6  4  121   5 2p 7d            4.04000E-01  3.91571E+00  5.0  6.9072
    180  6  4  121   6 2p 8d            4.48714E-01  3.96042E+00  5.0  7.9077
    181  6  4  121   7 2p 9d            4.79223E-01  3.99093E+00  5.0  8.9080
    182  6  4  121   8 2p10d            5.00966E-01  4.01268E+00  5.0  9.9082
    183  6  4  130   1 2p 4f            2.20131E-02  3.53372E+00  7.0  3.9714
    184  6  4  130   2 2p 5f            2.28715E-01  3.74042E+00  7.0  4.9730
